gene,gains,losses,count,dist,loss_dist,gain_subsize,loss_subsize,gain_subsize_nofilter,loss_subsize_nofilter,gain_subsize_thresh,loss_subsize_thresh,root_state,gains_flow,losses_flow,gains_markov,losses_markov,gains_entropy,losses_entropy,gain_subsize_marginal,loss_subsize_marginal,gain_subsize_marginal_nofilter,loss_subsize_marginal_nofilter,gain_subsize_marginal_thresh,loss_subsize_marginal_thresh,gain_subsize_entropy,loss_subsize_entropy,gain_subsize_entropy_nofilter,loss_subsize_entropy_nofilter,gain_subsize_entropy_thresh,loss_subsize_entropy_thresh,dist_marginal,loss_dist_marginal,root_prob
group_6300,5,9,54,0.15440999999999994,0.03047,5.146299999999995,0.37870000000000004,5.641039999999997,0.37870000000000004,2.6353200000000037,0.37869999999999987,0,5.344910503019493,11.807198675806562,0.0986208461407061,0.3237456484306892,3.737145452480721,6.820242879170283,5.314285333620433,0.6516714401470988,5.364293291571933,0.6554467084280602,2.434248425576939,0.6208857833841211,4.84814795810362,0.42013316823998353,4.8818129363892675,0.42212024800627723,2.264225876625792,0.40789838803407613,0.15399,0.03047,0.036493715638695634
group_6298,5,9,54,0.15440999999999994,0.03047,5.146299999999995,0.37870000000000004,5.641039999999997,0.37870000000000004,2.6353200000000037,0.37869999999999987,0,5.344910503019493,11.807198675806562,0.0986208461407061,0.3237456484306892,3.737145452480721,6.820242879170283,5.314285333620433,0.6516714401470988,5.364293291571933,0.6554467084280602,2.434248425576939,0.6208857833841211,4.84814795810362,0.42013316823998353,4.8818129363892675,0.42212024800627723,2.264225876625792,0.40789838803407613,0.15399,0.03047,0.036493715638695634
group_5540,1,0,54,0.13057000000000002,0.03047,5.4580799999999945,0.06692,5.952819999999993,0.06692,4.423070000000001,0.06692000000000005,0,1.0091607560416513,0.02622400831959774,0.05109608493267146,0.0013346956995836737,0.8565716096398317,0.02268676415957584,5.948355616536871,0.017601157230660955,6.002132726853896,0.017607273146097332,4.472489068707796,0.017562863267298345,5.930323272489709,0.017233908789060542,5.98401293664508,0.017240012130078,4.455865321082083,0.017195684301126925,0.13057000000000002,0.03047,0.00042758392999245993
group_4800,2,1,54,0.13057000000000002,0.03047,5.445899999999995,0.0791,5.940639999999994,0.0791,4.410890000000001,0.07910000000000002,0,2.0360102137585825,2.1473459267356745,0.07364224206590286,0.04097380274770755,1.1712605223135317,1.9212461142376438,5.906576461833695,0.05938031193383837,5.959760594303215,0.05997940569678081,4.4461834676355005,0.054016426740185176,5.581432578823969,0.051918149677371864,5.6299281243679165,0.052463896723633795,4.242404940376903,0.04709720632662125,0.13057000000000002,0.03047,0.01150096876842805
phoP,16,5,54,0.06541,0.03047,4.924949999999995,0.6000499999999999,5.1810099999999935,0.8387299999999998,4.797020000000003,0.60005,0,16.157021570792942,7.694558181083824,0.27713819645236365,0.2246115509026194,10.654495347731748,2.6462576380557343,5.160856829833065,0.8050999439344763,5.195231923179463,0.8245080768205394,4.903874380017861,0.6211256199821437,4.526904305971787,0.3865804484333029,4.5348951827648465,0.3910201942004576,4.406214406263833,0.3287926446844846,0.03047,0.03047,0.3533152498739984
group_4684,16,5,54,0.06541,0.03047,4.924949999999995,0.6000499999999999,5.1810099999999935,0.8387299999999998,4.797020000000003,0.60005,0,16.157021570792942,7.694558181083824,0.27713819645236365,0.2246115509026194,10.654495347731748,2.6462576380557343,5.160856829833065,0.8050999439344763,5.195231923179463,0.8245080768205394,4.903874380017861,0.6211256199821437,4.526904305971787,0.3865804484333029,4.5348951827648465,0.3910201942004576,4.406214406263833,0.3287926446844846,0.03047,0.03047,0.3533152498739984
hflD,16,5,54,0.06541,0.03047,4.924949999999995,0.6000499999999999,5.1810099999999935,0.8387299999999998,4.797020000000003,0.60005,0,16.157021570792942,7.694558181083824,0.27713819645236365,0.2246115509026194,10.654495347731748,2.6462576380557343,5.160856829833065,0.8050999439344763,5.195231923179463,0.8245080768205394,4.903874380017861,0.6211256199821437,4.526904305971787,0.3865804484333029,4.5348951827648465,0.3910201942004576,4.406214406263833,0.3287926446844846,0.03047,0.03047,0.3533152498739984
mnmA,16,5,54,0.06541,0.03047,4.924949999999995,0.6000499999999999,5.1810099999999935,0.8387299999999998,4.797020000000003,0.60005,0,16.157021570792942,7.694558181083824,0.27713819645236365,0.2246115509026194,10.654495347731748,2.6462576380557343,5.160856829833065,0.8050999439344763,5.195231923179463,0.8245080768205394,4.903874380017861,0.6211256199821437,4.526904305971787,0.3865804484333029,4.5348951827648465,0.3910201942004576,4.406214406263833,0.3287926446844846,0.03047,0.03047,0.3533152498739984
group_3603,1,0,54,0.13057000000000002,0.03047,5.4580799999999945,0.06692,5.952819999999993,0.06692,4.423070000000001,0.06692000000000005,0,1.0091607560416513,0.02622400831959774,0.05109608493267146,0.0013346956995836737,0.8565716096398317,0.02268676415957584,5.948355616536871,0.017601157230660955,6.002132726853896,0.017607273146097332,4.472489068707796,0.017562863267298345,5.930323272489709,0.017233908789060542,5.98401293664508,0.017240012130078,4.455865321082083,0.017195684301126925,0.13057000000000002,0.03047,0.00042758392999245993
group_2814,1,0,54,0.13057000000000002,0.03047,5.4580799999999945,0.06692,5.952819999999993,0.06692,4.423070000000001,0.06692000000000005,0,1.0091607560416513,0.02622400831959774,0.05109608493267146,0.0013346956995836737,0.8565716096398317,0.02268676415957584,5.948355616536871,0.017601157230660955,6.002132726853896,0.017607273146097332,4.472489068707796,0.017562863267298345,5.930323272489709,0.017233908789060542,5.98401293664508,0.017240012130078,4.455865321082083,0.017195684301126925,0.13057000000000002,0.03047,0.00042758392999245993
group_2525,1,0,54,0.13057000000000002,0.03047,5.4580799999999945,0.06692,5.952819999999993,0.06692,4.423070000000001,0.06692000000000005,0,1.0091607560416513,0.02622400831959774,0.05109608493267146,0.0013346956995836737,0.8565716096398317,0.02268676415957584,5.948355616536871,0.017601157230660955,6.002132726853896,0.017607273146097332,4.472489068707796,0.017562863267298345,5.930323272489709,0.017233908789060542,5.98401293664508,0.017240012130078,4.455865321082083,0.017195684301126925,0.13057000000000002,0.03047,0.00042758392999245993
group_1426,1,0,54,0.13057000000000002,0.03047,5.4580799999999945,0.06692,5.952819999999993,0.06692,4.423070000000001,0.06692000000000005,0,1.0091607560416513,0.02622400831959774,0.05109608493267146,0.0013346956995836737,0.8565716096398317,0.02268676415957584,5.948355616536871,0.017601157230660955,6.002132726853896,0.017607273146097332,4.472489068707796,0.017562863267298345,5.930323272489709,0.017233908789060542,5.98401293664508,0.017240012130078,4.455865321082083,0.017195684301126925,0.13057000000000002,0.03047,0.00042758392999245993
group_473,13,3,54,0.09611,0.03047,4.958019999999995,0.5669799999999999,5.386149999999994,0.6335899999999999,4.579030000000003,0.56698,0,11.459089328742841,8.475931282815935,0.3892479613478199,0.3255735075593646,5.33674396686166,3.552495985842273,5.264002067212485,0.7019547065550559,5.299155915368242,0.7205840846317613,4.70684325555207,0.5927868730166289,4.313827414586297,0.29540639892394177,4.322197578316627,0.29637214185088,4.11323211732185,0.2816053253618186,0.08979,0.03047,0.26478640388977315
group_324,1,0,54,0.13057000000000002,0.03047,5.4580799999999945,0.06692,5.952819999999993,0.06692,4.423070000000001,0.06692000000000005,0,1.0091607560416513,0.02622400831959774,0.05109608493267146,0.0013346956995836737,0.8565716096398317,0.02268676415957584,5.948355616536871,0.017601157230660955,6.002132726853896,0.017607273146097332,4.472489068707796,0.017562863267298345,5.930323272489709,0.017233908789060542,5.98401293664508,0.017240012130078,4.455865321082083,0.017195684301126925,0.13057000000000002,0.03047,0.00042758392999245993
group_25064,47,2,53,0.11869000000000002,0.03047,5.220469999999996,0.3045299999999999,5.659429999999999,0.36030999999999985,4.548100000000005,0.30453,0,43.168588534511365,37.75295166801053,0.6378817580463699,0.6901992092906826,19.431827031932396,16.677708089908975,5.1859805208214285,0.7799762529461141,5.232698388637552,0.7870416113624495,4.218908504200134,0.7220489423137465,2.294291469605822,0.3422417359740309,2.3147923826831027,0.3453421835227765,1.8699172359559615,0.31682185241365834,0.11869000000000002,0.03047,0.13136732232829904
group_23845,19,12,53,0.13632,0.03047,5.223849999999993,0.3011500000000001,5.718589999999998,0.3011500000000001,3.7433200000000055,0.3011500000000002,0,20.302249593278262,28.74041840653115,0.3390033400369261,0.5058879203623117,10.347975190922856,15.494109087812044,5.3236768282687255,0.6422799454988072,5.3723068980059345,0.6474331019940588,3.5842846116354026,0.6000303600836697,3.047339072874879,0.3585202692292077,3.0738141442834617,0.3613257389093589,2.090491921723436,0.33551884505559504,0.13632,0.03047,0.09581345733430234
group_23459,32,0,53,0.13606999999999997,0.03047,5.238679999999996,0.2863199999999999,5.733419999999999,0.2863199999999999,3.7609400000000046,0.2863200000000001,0,29.684823768747336,28.31803061323568,0.5284740682807924,0.586580515595874,14.17492438587397,13.59539930895275,5.3018945990021145,0.6640621747654271,5.3496830822803,0.6700569177197021,3.5953396350047124,0.6149126034612175,2.701421724326592,0.33115638363866884,2.7251101071270187,0.33412793151275366,1.8486003000151123,0.306793319995206,0.13606999999999997,0.03047,0.11146120034459496
group_23431,14,6,53,0.10998,0.03047,5.355249999999994,0.16974999999999998,5.849989999999994,0.16974999999999998,4.82503,0.16975000000000004,0,13.650353941718066,20.255314689229536,0.28150764637430686,0.24488901682305014,8.102666791581425,14.776216430747224,5.705080046633466,0.2608767271340734,5.756524750306738,0.26321524969326143,4.776130542472227,0.2417036980073852,4.257876216960835,0.19452056082686728,4.296046708771665,0.19625567736601274,3.5686223791613565,0.18029472417093056,0.10998,0.03047,0.043480518425589795
group_22615,25,1,53,0.13284,0.03047,5.180989999999996,0.3440100000000001,5.675730000000001,0.3440100000000001,3.8528900000000075,0.34401000000000004,0,23.31597342339186,20.71378295932969,0.5086458492879246,0.43346290147724376,11.497683514680075,11.280370871951659,5.486476862028176,0.4794799117393611,5.535800482382948,0.4839395176170501,3.8642653530698796,0.4429165897177164,3.30825058143608,0.28249312601426263,3.3372341795951677,0.2851136843548128,2.3551177853895613,0.26100774790912296,0.13284,0.03047,0.08291815478702703
group_22437,6,9,53,0.15440999999999994,0.03047,5.198969999999994,0.3260300000000001,5.634869999999997,0.3848700000000001,2.6879900000000037,0.32602999999999993,0,6.447188252306391,11.93416618989751,0.1414341985473755,0.36532298585468453,4.195728081791129,6.138143733003395,5.307152558857011,0.6588042149105247,5.356054401756845,0.6636855982431508,2.4531240659266413,0.6135735035130362,4.721672752697461,0.363618961076337,4.7508178147794835,0.3659957920767089,2.2644636872301547,0.34607704712278325,0.15399,0.03047,0.045997029948152225
clbQ,17,8,53,0.12668000000000001,0.03047,5.0830099999999945,0.44199000000000016,5.577749999999997,0.44199000000000016,4.148720000000006,0.44198999999999994,0,17.982998028869396,19.45460256306546,0.4239685434829351,0.4284617699892107,7.363942760952371,9.445434254102418,5.385787964262677,0.5801688095048548,5.434408493573809,0.5853315064261853,4.13951305171724,0.5378530068138017,3.3906910696391543,0.3120838395027113,3.41713304800716,0.31489153490584904,2.7026009490986396,0.28906703413585194,0.12668000000000001,0.03047,0.09609266416101458
group_21998,6,5,53,0.13082000000000002,0.03047,5.3982299999999945,0.12677000000000002,5.892969999999995,0.12677000000000002,4.311400000000004,0.12677000000000002,0,6.09856525361911,9.979700255938404,0.1455013151636477,0.12881714995651902,3.263657969653848,7.910895876741047,5.815406431397058,0.15055034237048473,5.867929692985349,0.15181030701464968,4.323316469688718,0.1402201715169629,4.954967246289009,0.12003587764689055,4.99907256675586,0.12109390684628397,3.701497017085653,0.1113613306803632,0.13082000000000002,0.03047,0.02342672191947399
group_21250,10,1,53,0.11102,0.03047,5.356919999999998,0.16807999999999998,5.787399999999998,0.23233999999999996,4.778740000000006,0.16807999999999998,0,8.800993038553441,10.520315408466601,0.24357870531100517,0.26333736457187806,3.482190349491509,4.853867013594045,5.613015927178351,0.35294084658918484,5.663870822662044,0.35586917733795315,4.654370911118695,0.3298009926564505,4.382201065716182,0.17670707059859297,4.4176122030503375,0.17872901854903148,3.725701495490047,0.1605295999402327,0.11102,0.03047,0.05230046174364632
group_20879,9,7,53,0.12662,0.03047,5.0850699999999955,0.43993,5.5798099999999975,0.43993,4.192150000000004,0.4399299999999999,0,9.772922552151165,11.909697321735795,0.18859989148455453,0.21465046367598262,4.590376514256096,6.998739536083866,5.451016305548558,0.5149404682189835,5.501306838650244,0.5184331613497561,4.205999277573255,0.48977634689957206,4.46555612935483,0.3721797734210237,4.498471213197334,0.37444870211326087,3.635494022200205,0.3551264903250564,0.12662,0.03047,0.07144328351752287
group_20852,7,4,53,0.14421,0.03047,5.408619999999998,0.11638000000000003,5.903360000000001,0.11638000000000003,3.6525200000000018,0.11638000000000004,0,6.857945669023096,10.675251463433547,0.15619069329466392,0.21320672322345988,2.697944768887643,6.470078456553719,5.7205987449877505,0.24535802877978669,5.772669199415804,0.24707080058419545,3.59211372366997,0.23124236334892023,4.666667137504235,0.15969226643222248,4.708138155594088,0.1610563262698874,2.957217173878568,0.14846256046830986,0.14421,0.03047,0.03174322152543043
group_20739,12,4,53,0.13082000000000002,0.03047,5.357069999999995,0.16793000000000005,5.793619999999999,0.22612000000000007,4.2702400000000065,0.16793000000000013,0,11.692715398229387,11.975350565790231,0.3143425676865017,0.23635242634578302,5.784665800084722,7.473876389189144,5.697662013142443,0.2682947606251006,5.748959844893624,0.2707801551063811,4.24025258784883,0.24791756395762007,4.297813911532172,0.1960495534067855,4.33525724749321,0.19786369364198467,3.2330247335196383,0.1811758204575433,0.13082000000000002,0.03047,0.04621133460002216
group_20556,36,4,53,0.11102,0.03047,5.111059999999996,0.4139399999999999,5.485760000000002,0.5339800000000001,4.532880000000005,0.4139400000000001,0,35.575500776972206,34.90402378890353,0.7499311712140478,0.5590839758484677,17.878230769275067,19.01663647738026,5.318486075295464,0.6474706984720672,5.366435146007113,0.6533048539928791,4.409900543088632,0.5996377480091092,2.700448690835347,0.32818810765136713,2.72464858560083,0.3311326057939519,2.2418855958992046,0.3040468187724376,0.11102,0.03047,0.10847537289034662
group_20455,9,7,53,0.12662,0.03047,5.0850699999999955,0.43993,5.5798099999999975,0.43993,4.192150000000004,0.4399299999999999,0,9.772922552151165,11.909697321735795,0.18859989148455453,0.21465046367598262,4.590376514256096,6.998739536083866,5.451016305548558,0.5149404682189835,5.501306838650244,0.5184331613497561,4.205999277573255,0.48977634689957206,4.46555612935483,0.3721797734210237,4.498471213197334,0.37444870211326087,3.635494022200205,0.3551264903250564,0.12662,0.03047,0.07144328351752287
group_20111,45,4,53,0.12768000000000002,0.03047,5.119059999999994,0.40593999999999997,5.556410000000001,0.46332999999999996,4.148090000000007,0.4059400000000001,0,42.42739083375938,39.55218906206043,0.726939183693103,0.6400437981176067,18.147376792950595,17.22723377170368,5.2288415150644045,0.7371152587031268,5.275961815580848,0.7437781844191431,3.9918310464178552,0.6824874047531156,2.4148588853948767,0.33853707770334335,2.43651417224898,0.34159918821805774,1.8463604622848524,0.3134315110039406,0.12768000000000002,0.03047,0.12388482771966622
group_20094,2,1,53,0.13057000000000002,0.03047,5.457169999999994,0.06783,5.951909999999993,0.06783,4.422160000000001,0.06783000000000004,0,2.0272458123258503,1.6191473977658286,0.04496621867030947,0.039482867191886775,1.3281107981603406,1.022534143213254,5.91471507903343,0.05124169473410143,5.967982690563899,0.05175730943609479,4.452329614996889,0.04700252607492344,5.589552445346606,0.04709418313245586,5.6386629622703905,0.04756955713621494,4.237335711288618,0.04318666835484465,0.13057000000000002,0.03047,0.009607598563788091
group_19738,3,3,53,0.13057000000000002,0.03047,5.431479999999994,0.09351999999999999,5.926219999999994,0.09351999999999999,4.396470000000002,0.09352000000000006,0,3.0046918470560233,5.090420074425682,0.10307043307178597,0.06217538320274737,2.206011416625916,4.725955365132515,5.888607106256819,0.07734966751071666,5.941732720922157,0.0780072790778409,4.430574472213625,0.07195809996070021,5.406199208943001,0.07108184898586459,5.454266215053455,0.07167684293391763,4.086252073851356,0.06620366180815929,0.13057000000000002,0.03047,0.012227178349094689
group_19651,32,5,53,0.10998,0.03047,5.133299999999994,0.3917,5.628039999999999,0.3917,4.603080000000002,0.3917000000000001,0,31.16487965775731,31.87985653776012,0.5979984852035857,0.6826534050889975,13.082983806664771,14.595516453953852,5.1590436369528465,0.8069131368146881,5.205530790755769,0.8142092092442256,4.319613634590937,0.7470942570330473,2.397121192350864,0.3536151095920522,2.416982784558595,0.3567323495918998,2.0384751077003957,0.32805754869963244,0.10998,0.03047,0.13565703001292478
group_19269,13,6,53,0.06541,0.03047,4.898309999999993,0.62669,5.393049999999994,0.62669,4.770380000000004,0.6266900000000002,0,13.235835647995206,9.852457570966555,0.2995418516791542,0.292750760801611,7.202950572497166,5.398124176753258,5.260018032128548,0.7059387416389833,5.302484414864749,0.7172555851352429,4.80463407341019,0.6174271068697621,4.3344456989195645,0.3437376861090919,4.349671884146326,0.3461414792989021,4.138203938251671,0.3234521143660331,0.06541,0.03047,0.2125561668383471
group_19121,3,3,53,0.13057000000000002,0.03047,5.433599999999995,0.0914,5.928339999999992,0.0914,4.39859,0.09140000000000002,0,3.0061002901476126,5.448047117359159,0.10216253213901141,0.06380079091904815,2.072213682129201,4.758085330939505,5.887207401120516,0.07874937264701887,5.940341893297662,0.0793981067023348,4.428928044532833,0.07343057036200103,5.403277676885655,0.07078960888897938,5.451408371741237,0.07137725016640238,4.081567625620751,0.06597168855191343,0.13057000000000002,0.03047,0.012062062070736445
group_19054,13,6,53,0.13376000000000002,0.03047,5.317169999999995,0.20782999999999996,5.811909999999994,0.20782999999999996,3.901790000000005,0.20783000000000001,0,13.633599114174313,17.943612077075567,0.29673427486909326,0.26086655700901984,7.056300240333085,11.068804974342896,5.683823198269562,0.2821335754979855,5.7350749336752305,0.28466506632477917,3.9148316061683426,0.2613784422343125,4.174216961384446,0.20306857409965207,4.211435420083335,0.20490691549507742,2.8891220616725324,0.18799641968283842,0.13376000000000002,0.03047,0.047068407831318264
group_19028,3,3,53,0.13057000000000002,0.03047,5.433599999999995,0.0914,5.928339999999992,0.0914,4.39859,0.09140000000000002,0,3.0061002901476126,5.448047117359159,0.10216253213901141,0.06380079091904815,2.072213682129201,4.758085330939505,5.887207401120516,0.07874937264701887,5.940341893297662,0.0793981067023348,4.428928044532833,0.07343057036200103,5.403277676885655,0.07078960888897938,5.451408371741237,0.07137725016640238,4.081567625620751,0.06597168855191343,0.13057000000000002,0.03047,0.012062062070736445
group_18897,16,12,53,0.10998,0.03047,5.426879999999994,0.09811999999999999,5.862779999999994,0.15696000000000002,4.896660000000001,0.09812000000000004,0,16.619358489047503,25.894754204403622,0.2867692350671701,0.3172545566195381,8.571895123508487,16.902550529319157,5.6231187784525805,0.34283799531495396,5.67387649391917,0.3458635060808219,4.706574387128876,0.31803250185961973,3.899619882717795,0.23376470020910994,3.9345213551307237,0.23584506926353388,3.269395521850678,0.21670821455836742,0.10998,0.03047,0.0562537984015887
group_18845,17,7,53,0.13082000000000002,0.03047,5.083029999999994,0.4419700000000001,5.57777,0.4419700000000001,3.9962000000000075,0.44197000000000003,0,15.146449698421266,16.610367595410924,0.3987213895097265,0.434214024075258,5.097769048068286,8.820909548174333,5.34001165995867,0.62594511380886,5.388672440770663,0.6310675592293301,3.9623750722167324,0.5840930572192597,3.502882518942561,0.2927171350842079,3.529466732961918,0.2955148484176191,2.735205483303811,0.26981963079344157,0.13082000000000002,0.03047,0.0968393107325489
group_18836,3,3,53,0.13057000000000002,0.03047,5.433599999999995,0.0914,5.928339999999992,0.0914,4.39859,0.09140000000000002,0,3.0061002901476126,5.448047117359159,0.10216253213901141,0.06380079091904815,2.072213682129201,4.758085330939505,5.887207401120516,0.07874937264701887,5.940341893297662,0.0793981067023348,4.428928044532833,0.07343057036200103,5.403277676885655,0.07078960888897938,5.451408371741237,0.07137725016640238,4.081567625620751,0.06597168855191343,0.13057000000000002,0.03047,0.012062062070736445
group_18591,15,5,53,0.13305000000000003,0.03047,5.350289999999994,0.17470999999999998,5.845029999999993,0.17470999999999998,3.992030000000004,0.17471,0,15.635040154025189,19.829172818950955,0.31008351403795875,0.29419748565487824,8.131133970832698,12.013806981787745,5.648578623438186,0.3173781503293518,5.699511381018079,0.3202286189819235,3.9446333504961872,0.2940077884375084,4.001553782001251,0.22114994446942332,4.037257476806119,0.22314811357822578,2.8066851416314114,0.20476739798827331,0.13305000000000003,0.03047,0.05299921280756584
group_18589,15,5,53,0.13305000000000003,0.03047,5.331239999999994,0.19376,5.825979999999993,0.19376,3.9729800000000046,0.19376000000000004,0,15.635052637715567,19.82940835447779,0.32812538959578014,0.29319274680937396,8.131118137639717,12.013962138869948,5.648573485202697,0.317383288564829,5.699506195979041,0.3202338040209424,3.944629779657779,0.2940125429411014,4.001528898615929,0.22115250673305453,4.037232376258768,0.22315069833343495,2.8066675361246993,0.20476977584843245,0.13305000000000003,0.03047,0.05300008303319134
group_18491,3,3,53,0.13057000000000002,0.03047,5.433599999999995,0.0914,5.928339999999992,0.0914,4.39859,0.09140000000000002,0,3.0061002901476126,5.448047117359159,0.10216253213901141,0.06380079091904815,2.072213682129201,4.758085330939505,5.887207401120516,0.07874937264701887,5.940341893297662,0.0793981067023348,4.428928044532833,0.07343057036200103,5.403277676885655,0.07078960888897938,5.451408371741237,0.07137725016640238,4.081567625620751,0.06597168855191343,0.13057000000000002,0.03047,0.012062062070736445
group_18299,15,5,53,0.13305000000000003,0.03047,5.350289999999994,0.17470999999999998,5.845029999999993,0.17470999999999998,3.992030000000004,0.17471,0,15.635040154025189,19.829172818950955,0.31008351403795875,0.29419748565487824,8.131133970832698,12.013806981787745,5.648578623438186,0.3173781503293518,5.699511381018079,0.3202286189819235,3.9446333504961872,0.2940077884375084,4.001553782001251,0.22114994446942332,4.037257476806119,0.22314811357822578,2.8066851416314114,0.20476739798827331,0.13305000000000003,0.03047,0.05299921280756584
group_18230,15,11,53,0.13326000000000002,0.03047,5.151849999999995,0.37315,5.646589999999998,0.37315,3.7929400000000064,0.3731500000000001,0,15.591061465157779,21.428293309067033,0.34236633702284264,0.44226624488779337,5.276849007196233,10.092965152903854,5.364446366695463,0.6015104070720736,5.413577357871329,0.6061626421286693,3.7243689825119337,0.563510874416219,3.4574570371887683,0.3193408799941533,3.485723327717629,0.32201739207712743,2.51614699375931,0.29743725982924185,0.13326000000000002,0.03047,0.08668483282966494
group_18133,36,4,53,0.12768000000000002,0.03047,5.328559999999995,0.19644000000000003,5.823299999999997,0.19644000000000003,4.357590000000005,0.19644000000000003,0,33.49808388344412,36.56222843428233,0.45889341737871714,0.6246199331500706,14.14639985643297,18.281417605744892,5.278124252308395,0.6878325214591429,5.32586324473708,0.6938767552629185,4.024871774075974,0.6382771856284177,2.602799228103128,0.33580672028820835,2.626331809730289,0.33878618043440806,1.9850177303371033,0.3113787856760558,0.12768000000000002,0.03047,0.11238139150766252
group_17942,15,5,53,0.13305000000000003,0.03047,5.350289999999994,0.17470999999999998,5.845029999999993,0.17470999999999998,3.992030000000004,0.17471,0,15.635040154025189,19.829172818950955,0.31008351403795875,0.29419748565487824,8.131133970832698,12.013806981787745,5.648578623438186,0.3173781503293518,5.699511381018079,0.3202286189819235,3.9446333504961872,0.2940077884375084,4.001553782001251,0.22114994446942332,4.037257476806119,0.22314811357822578,2.8066851416314114,0.20476739798827331,0.13305000000000003,0.03047,0.05299921280756584
group_17894,33,4,53,0.13215000000000002,0.03047,5.306539999999996,0.21846,5.74309,0.27665000000000006,4.042690000000008,0.21846000000000004,0,31.72442362207163,31.235900098097222,0.5108092117984684,0.6008468516754834,14.816037475683276,14.196669522745555,5.2958370611281715,0.6701197126393592,5.343572816911148,0.6761671830888463,3.7828127421960756,0.6205378402664661,2.6659133098423613,0.3290113157794187,2.6894357321420994,0.33199128648323983,1.9204994406680462,0.3045791952182762,0.13215000000000002,0.03047,0.11244157097137879
group_17281,15,5,53,0.13305000000000003,0.03047,5.350289999999994,0.17470999999999998,5.845029999999993,0.17470999999999998,3.992030000000004,0.17471,0,15.635040154025189,19.829172818950955,0.31008351403795875,0.29419748565487824,8.131133970832698,12.013806981787745,5.648578623438186,0.3173781503293518,5.699511381018079,0.3202286189819235,3.9446333504961872,0.2940077884375084,4.001553782001251,0.22114994446942332,4.037257476806119,0.22314811357822578,2.8066851416314114,0.20476739798827331,0.13305000000000003,0.03047,0.05299921280756584
group_17264,2,0,53,0.14464,0.03047,4.933659999999993,0.59134,5.361789999999994,0.6579499999999997,3.1606800000000024,0.5913399999999995,0,1.9746031732937097,0.152423298884901,0.07897184776706008,0.009805949041713098,1.2689867075534818,0.10176746473540739,5.372394102277897,0.5935626714896327,5.4240974394578645,0.5956425605421279,3.1658777411155596,0.5862579582071259,5.3046112331561215,0.5888220634914236,5.34582458392355,0.5901922039604679,3.1371853928975986,0.5839463272801317,0.14464,0.03047,0.00027016355332574684
group_17258,44,2,53,0.11869000000000002,0.03047,5.290599999999995,0.23440000000000005,5.729559999999998,0.29017999999999994,4.618230000000003,0.23440000000000005,0,40.84437659726221,37.25288692610395,0.5699770893260393,0.6370193633413425,17.981902822048458,17.155109530581377,5.257493830711297,0.7084629430562456,5.304871401879949,0.7148685981200558,4.276765783082563,0.655944394269363,2.5005787885524082,0.33518297051547064,2.5229991720137726,0.3382143045266765,2.036471018635729,0.31032973355985,0.11869000000000002,0.03047,0.11910135394488462
group_17071,3,1,53,0.13174000000000002,0.03047,5.510299999999995,0.014699999999999998,6.005039999999994,0.014699999999999998,4.247620000000003,0.0147,0,3.000735369716532,4.493468952384083,0.051767572320025754,0.06459358007613682,1.169994938985423,3.392597150136172,5.88951025786311,0.07644651590443298,5.942675240046869,0.07706475995313489,4.20537358649316,0.07137767148379653,5.396351792467264,0.06808432725492787,5.444702719804846,0.06864658970377734,3.864165808576156,0.06347446329690941,0.13174000000000002,0.03047,0.011495111582183313
group_16382,40,7,53,0.12662,0.03047,5.199179999999995,0.3258199999999999,5.635729999999999,0.38400999999999985,4.306260000000004,0.32582,0,38.35769156593314,37.448627362877176,0.6271927682815256,0.564950434251959,19.683330194954813,20.482845109782083,5.3310205574665765,0.6349362163009595,5.379068536872776,0.6406714631272226,4.139383531465588,0.5879141963436827,2.7317519446275322,0.324201795559814,2.7562714989400874,0.3271285720401238,2.1236429431465105,0.300205802669429,0.12662,0.03047,0.10663634794748633
group_16325,35,4,53,0.10998,0.03047,5.126149999999992,0.3988499999999999,5.562049999999998,0.45769000000000004,4.595930000000002,0.39884999999999987,0,33.41901638553559,31.777772312979113,0.6859744896963134,0.5893168687808852,15.99118223637429,15.108346089116225,5.288441815073686,0.6775149586938415,5.336054787522567,0.6836852124774199,4.4286828119129655,0.6269264129272887,2.6205357546405104,0.3299278645431001,2.6436754672195373,0.3329265829962473,2.202696346657142,0.3053420353326742,0.10998,0.03047,0.11472450084919504
group_16006,42,2,53,0.13268,0.03047,5.207989999999994,0.31701000000000007,5.645339999999999,0.37440000000000007,3.8886200000000075,0.31700999999999996,0,39.81356637889175,39.03547755867219,0.658174653816338,0.7050788916502801,15.835687626023583,16.63059072409527,5.157377561276386,0.8085792124911529,5.203876145947469,0.815863854052528,3.6354594983731032,0.7488540478631898,2.237008822767643,0.34761453711327933,2.2569017145348336,0.3507310316725926,1.5858640467253304,0.32206308766323827,0.13268,0.03047,0.1354444883966088
group_15895,19,8,53,0.13284,0.03047,5.3737099999999955,0.15129000000000004,5.809609999999996,0.2101300000000001,4.045610000000006,0.1512900000000001,0,20.169814982358513,28.159555300574258,0.3894505524831619,0.3620322137637503,9.203295744922492,17.193888058795316,5.573645863198989,0.3923109105685504,5.62392694268072,0.39581305731928096,3.919889470587817,0.3635975841163987,3.656713460605254,0.2547671438857372,3.6895255260344104,0.25705254963899343,2.577757782440178,0.23602960770020112,0.13284,0.03047,0.06511596637199862
